parents,has_nurs,form,children,housing,finance,social,health
great_pret,missing,missing,3,missing,convenient,missing,not_recom
missing,proper,foster,1,missing,inconv,missing,recommended
great_pret,missing,completed,3,critical,inconv,problematic,recommended
pretentious,very_crit,complete,2,convenient,inconv,problematic,missing
great_pret,improper,foster,2,critical,inconv,missing,recommended
pretentious,critical,foster,missing,critical,convenient,problematic,recommended
usual,less_proper,missing,3,critical,missing,missing,recommended
usual,proper,complete,3,less_conv,missing,missing,not_recom
great_pret,proper,missing,2,less_conv,convenient,nonprob,not_recom
usual,missing,incomplete,1,convenient,convenient,problematic,not_recom
pretentious,critical,foster,3,critical,missing,missing,recommended
usual,proper,incomplete,1,critical,inconv,nonprob,not_recom
great_pret,critical,foster,missing,critical,convenient,missing,priority
great_pret,proper,complete,missing,convenient,convenient,slightly_prob,missing
great_pret,improper,foster,2,less_conv,inconv,problematic,missing
pretentious,critical,completed,2,convenient,convenient,missing,priority
missing,improper,foster,1,less_conv,convenient,missing,priority
usual,missing,completed,missing,convenient,missing,slightly_prob,missing
pretentious,improper,missing,2,convenient,inconv,problematic,not_recom
usual,less_proper,completed,missing,less_conv,convenient,problematic,recommended
great_pret,critical,complete,3,convenient,convenient,missing,not_recom
missing,improper,missing,2,convenient,convenient,nonprob,recommended
usual,proper,foster,missing,less_conv,inconv,missing,priority
usual,less_proper,missing,2,convenient,missing,missing,recommended
usual,critical,complete,2,missing,missing,problematic,priority
missing,less_proper,incomplete,more,critical,inconv,slightly_prob,recommended
pretentious,critical,incomplete,2,critical,convenient,problematic,recommended
pretentious,improper,complete,2,less_conv,missing,slightly_prob,recommended
pretentious,missing,incomplete,1,convenient,inconv,nonprob,missing
great_pret,critical,foster,more,missing,convenient,missing,recommended
usual,proper,completed,1,less_conv,inconv,nonprob,not_recom
missing,critical,incomplete,3,convenient,inconv,problematic,recommended
great_pret,improper,complete,missing,missing,convenient,missing,not_recom
pretentious,improper,complete,2,critical,inconv,problematic,not_recom
usual,proper,foster,1,convenient,inconv,slightly_prob,missing
pretentious,critical,foster,more,convenient,convenient,problematic,recommended
missing,less_proper,complete,missing,critical,convenient,problematic,recommended
usual,missing,completed,1,less_conv,inconv,slightly_prob,recommended
pretentious,critical,missing,3,convenient,convenient,missing,not_recom
missing,missing,foster,missing,critical,inconv,problematic,not_recom
missing,critical,missing,1,less_conv,missing,problematic,missing
great_pret,improper,completed,1,missing,missing,slightly_prob,not_recom
usual,missing,completed,1,critical,inconv,nonprob,recommended
missing,missing,missing,1,convenient,inconv,nonprob,priority
great_pret,improper,missing,3,less_conv,convenient,problematic,not_recom
great_pret,missing,complete,2,convenient,missing,nonprob,missing
pretentious,missing,missing,more,convenient,inconv,slightly_prob,not_recom
pretentious,proper,foster,more,convenient,inconv,slightly_prob,not_recom
usual,less_proper,complete,missing,less_conv,inconv,nonprob,missing
usual,missing,incomplete,1,missing,convenient,slightly_prob,recommended
pretentious,missing,missing,more,convenient,inconv,problematic,recommended
pretentious,very_crit,missing,more,less_conv,inconv,nonprob,recommended
usual,missing,complete,more,critical,missing,missing,missing
usual,missing,complete,2,missing,inconv,problematic,not_recom
missing,critical,foster,3,less_conv,convenient,nonprob,recommended
usual,less_proper,completed,3,missing,missing,problematic,missing
pretentious,critical,missing,missing,less_conv,inconv,nonprob,recommended
great_pret,proper,missing,missing,missing,inconv,problematic,missing
pretentious,improper,foster,missing,critical,missing,problematic,not_recom
great_pret,less_proper,completed,1,convenient,inconv,slightly_prob,priority
usual,less_proper,complete,2,less_conv,inconv,slightly_prob,not_recom
pretentious,critical,incomplete,more,missing,inconv,slightly_prob,recommended
usual,missing,missing,2,convenient,inconv,missing,priority
usual,missing,incomplete,1,less_conv,missing,nonprob,missing
missing,improper,completed,more,less_conv,convenient,problematic,priority
great_pret,proper,foster,more,critical,missing,problematic,priority
pretentious,missing,completed,2,convenient,inconv,slightly_prob,missing
great_pret,missing,foster,1,less_conv,convenient,problematic,missing
usual,missing,complete,more,critical,convenient,nonprob,recommended
usual,very_crit,complete,more,less_conv,convenient,missing,missing
pretentious,very_crit,completed,1,less_conv,convenient,slightly_prob,priority
missing,missing,missing,1,less_conv,convenient,problematic,missing
pretentious,improper,foster,3,critical,inconv,missing,recommended
missing,less_proper,incomplete,3,convenient,missing,problematic,not_recom
pretentious,improper,complete,missing,less_conv,missing,nonprob,not_recom
usual,missing,missing,more,critical,convenient,problematic,priority
pretentious,very_crit,complete,3,missing,inconv,missing,recommended
usual,improper,missing,more,convenient,inconv,nonprob,recommended
great_pret,critical,incomplete,more,missing,inconv,nonprob,priority
great_pret,improper,foster,1,less_conv,convenient,problematic,priority
pretentious,less_proper,missing,more,critical,inconv,missing,not_recom
usual,proper,incomplete,3,convenient,convenient,slightly_prob,missing
usual,critical,foster,1,convenient,inconv,problematic,recommended
missing,very_crit,missing,3,convenient,missing,problematic,priority
pretentious,proper,complete,more,missing,inconv,problematic,not_recom
great_pret,improper,complete,2,convenient,inconv,slightly_prob,not_recom
missing,missing,incomplete,2,critical,inconv,missing,priority
pretentious,missing,incomplete,1,convenient,missing,problematic,recommended
great_pret,critical,completed,missing,critical,missing,problematic,not_recom
great_pret,less_proper,incomplete,missing,less_conv,missing,slightly_prob,not_recom
usual,missing,foster,missing,convenient,inconv,nonprob,missing
great_pret,improper,missing,2,critical,inconv,problematic,not_recom
usual,missing,incomplete,2,critical,convenient,slightly_prob,priority
pretentious,missing,missing,3,critical,convenient,nonprob,priority
usual,critical,complete,1,convenient,inconv,missing,missing
pretentious,proper,missing,more,critical,missing,missing,recommended
great_pret,critical,missing,3,less_conv,inconv,problematic,recommended
missing,less_proper,completed,more,less_conv,inconv,problematic,not_recom
usual,missing,complete,more,convenient,convenient,slightly_prob,not_recom
great_pret,improper,missing,3,missing,inconv,slightly_prob,not_recom
usual,improper,complete,1,less_conv,convenient,problematic,priority
pretentious,very_crit,incomplete,1,critical,inconv,problematic,recommended
pretentious,critical,complete,missing,less_conv,convenient,problematic,not_recom
pretentious,proper,completed,1,less_conv,convenient,slightly_prob,priority
usual,missing,complete,2,critical,inconv,problematic,not_recom
missing,improper,missing,2,less_conv,convenient,slightly_prob,not_recom
pretentious,less_proper,missing,3,critical,inconv,slightly_prob,priority
missing,critical,completed,1,missing,convenient,slightly_prob,recommended
pretentious,very_crit,foster,missing,convenient,missing,nonprob,priority
pretentious,critical,foster,more,less_conv,convenient,missing,recommended
great_pret,improper,complete,2,convenient,missing,problematic,recommended
great_pret,critical,missing,3,convenient,missing,slightly_prob,priority
pretentious,proper,complete,more,critical,inconv,slightly_prob,not_recom
usual,very_crit,foster,3,critical,inconv,nonprob,not_recom
pretentious,less_proper,complete,1,convenient,convenient,problematic,recommended
missing,critical,incomplete,1,missing,convenient,nonprob,recommended
pretentious,missing,foster,2,convenient,inconv,problematic,missing
usual,critical,foster,1,convenient,convenient,problematic,priority
great_pret,less_proper,completed,1,less_conv,convenient,nonprob,recommended
missing,improper,completed,more,missing,missing,problematic,missing
great_pret,missing,completed,3,convenient,convenient,slightly_prob,recommended
great_pret,less_proper,complete,3,critical,missing,slightly_prob,recommended
usual,proper,missing,1,critical,convenient,nonprob,missing
missing,missing,foster,3,missing,inconv,slightly_prob,not_recom
usual,improper,foster,1,convenient,missing,slightly_prob,missing
usual,proper,foster,3,critical,missing,nonprob,recommended
missing,proper,foster,1,missing,missing,slightly_prob,not_recom
usual,missing,complete,1,convenient,convenient,slightly_prob,recommended
great_pret,proper,completed,2,less_conv,inconv,nonprob,missing
great_pret,proper,missing,1,convenient,inconv,slightly_prob,missing
missing,missing,completed,2,less_conv,inconv,slightly_prob,not_recom
missing,improper,foster,1,convenient,missing,slightly_prob,priority
usual,very_crit,incomplete,more,less_conv,convenient,nonprob,not_recom
missing,proper,foster,missing,critical,missing,slightly_prob,priority
pretentious,proper,complete,more,missing,inconv,missing,not_recom
missing,proper,complete,3,less_conv,convenient,slightly_prob,missing
pretentious,proper,incomplete,1,convenient,inconv,slightly_prob,missing
pretentious,critical,foster,missing,convenient,inconv,slightly_prob,not_recom
usual,critical,completed,missing,critical,missing,problematic,recommended
missing,improper,missing,3,critical,convenient,nonprob,not_recom
missing,improper,foster,3,less_conv,convenient,slightly_prob,recommended
usual,critical,missing,more,less_conv,convenient,nonprob,recommended
pretentious,missing,incomplete,missing,critical,missing,missing,recommended
missing,critical,complete,missing,missing,inconv,nonprob,priority
great_pret,proper,foster,1,convenient,convenient,problematic,priority
great_pret,missing,incomplete,2,critical,convenient,problematic,priority
usual,missing,complete,missing,less_conv,convenient,nonprob,missing
great_pret,proper,foster,more,critical,convenient,slightly_prob,missing
pretentious,less_proper,completed,2,missing,convenient,problematic,not_recom
missing,less_proper,missing,3,critical,inconv,missing,not_recom
pretentious,proper,missing,2,critical,inconv,problematic,missing
great_pret,critical,missing,missing,convenient,convenient,problematic,not_recom
great_pret,critical,foster,3,convenient,inconv,missing,priority
usual,improper,foster,missing,less_conv,inconv,problematic,missing
missing,missing,incomplete,missing,less_conv,inconv,slightly_prob,recommended
usual,missing,completed,2,critical,convenient,slightly_prob,missing
great_pret,proper,foster,more,less_conv,missing,problematic,recommended
great_pret,less_proper,complete,missing,critical,inconv,slightly_prob,missing
pretentious,critical,completed,1,convenient,inconv,nonprob,not_recom
great_pret,less_proper,foster,more,less_conv,convenient,missing,missing
great_pret,critical,completed,missing,convenient,convenient,missing,missing
usual,proper,completed,more,less_conv,missing,nonprob,not_recom
missing,very_crit,completed,3,less_conv,missing,slightly_prob,recommended
pretentious,missing,completed,1,missing,inconv,problematic,not_recom
pretentious,missing,missing,1,missing,convenient,slightly_prob,recommended
pretentious,less_proper,completed,2,less_conv,convenient,problematic,missing
pretentious,proper,incomplete,3,critical,convenient,slightly_prob,not_recom
great_pret,missing,completed,missing,convenient,convenient,slightly_prob,not_recom
usual,critical,missing,2,less_conv,missing,missing,priority
usual,very_crit,foster,more,missing,convenient,missing,priority
great_pret,critical,incomplete,more,critical,convenient,problematic,missing
pretentious,improper,completed,2,missing,convenient,nonprob,missing
usual,missing,completed,missing,convenient,convenient,problematic,missing
usual,improper,incomplete,1,convenient,inconv,nonprob,recommended
missing,improper,completed,1,missing,convenient,slightly_prob,not_recom
usual,less_proper,missing,3,less_conv,convenient,missing,missing
pretentious,very_crit,foster,2,less_conv,convenient,problematic,priority
great_pret,missing,complete,2,less_conv,missing,problematic,not_recom
pretentious,less_proper,foster,missing,critical,missing,missing,missing
great_pret,less_proper,incomplete,1,less_conv,missing,nonprob,recommended
pretentious,very_crit,completed,3,convenient,convenient,slightly_prob,not_recom
pretentious,critical,incomplete,more,critical,convenient,slightly_prob,not_recom
pretentious,critical,complete,1,convenient,missing,slightly_prob,recommended
great_pret,very_crit,foster,3,critical,inconv,slightly_prob,recommended
usual,proper,complete,1,convenient,missing,problematic,not_recom
pretentious,critical,incomplete,missing,missing,convenient,problematic,missing
missing,critical,completed,more,convenient,convenient,slightly_prob,recommended
great_pret,less_proper,missing,1,convenient,convenient,nonprob,recommended
usual,very_crit,foster,1,critical,inconv,problematic,recommended
missing,less_proper,incomplete,missing,critical,convenient,missing,missing
pretentious,proper,complete,missing,convenient,convenient,slightly_prob,priority
pretentious,less_proper,complete,missing,critical,inconv,slightly_prob,missing
great_pret,proper,incomplete,more,critical,inconv,problematic,missing
usual,improper,foster,more,less_conv,missing,missing,priority
great_pret,missing,completed,missing,less_conv,convenient,slightly_prob,not_recom
usual,very_crit,complete,3,critical,inconv,missing,not_recom
missing,proper,missing,more,less_conv,inconv,problematic,missing
usual,missing,complete,missing,convenient,inconv,slightly_prob,recommended
missing,improper,missing,2,convenient,inconv,problematic,recommended
great_pret,critical,completed,more,missing,inconv,missing,not_recom
great_pret,improper,completed,1,missing,missing,nonprob,recommended
usual,missing,missing,more,convenient,inconv,nonprob,missing
pretentious,missing,completed,1,missing,missing,slightly_prob,missing
pretentious,very_crit,complete,2,less_conv,convenient,problematic,priority
pretentious,proper,foster,2,convenient,inconv,nonprob,not_recom
pretentious,less_proper,missing,1,missing,missing,nonprob,priority
usual,missing,incomplete,missing,less_conv,convenient,slightly_prob,priority
pretentious,less_proper,incomplete,more,critical,inconv,missing,priority
great_pret,proper,missing,2,convenient,convenient,slightly_prob,missing
pretentious,improper,complete,2,convenient,convenient,slightly_prob,recommended
usual,less_proper,completed,3,critical,inconv,problematic,priority
great_pret,less_proper,foster,2,critical,inconv,problematic,not_recom
great_pret,very_crit,completed,missing,missing,inconv,problematic,priority
missing,very_crit,missing,more,less_conv,inconv,problematic,recommended
great_pret,very_crit,incomplete,3,less_conv,inconv,missing,priority
missing,proper,foster,more,critical,inconv,slightly_prob,priority
missing,missing,complete,2,convenient,missing,problematic,missing
great_pret,less_proper,complete,2,convenient,inconv,nonprob,not_recom
pretentious,very_crit,foster,missing,convenient,missing,missing,not_recom
great_pret,missing,incomplete,2,critical,inconv,nonprob,priority
usual,less_proper,incomplete,3,critical,convenient,nonprob,priority
great_pret,critical,completed,2,missing,convenient,missing,not_recom
usual,missing,missing,2,less_conv,convenient,missing,priority
pretentious,missing,missing,3,less_conv,convenient,nonprob,not_recom
missing,proper,incomplete,2,less_conv,missing,problematic,not_recom
great_pret,less_proper,foster,more,less_conv,inconv,problematic,not_recom
pretentious,proper,incomplete,1,missing,missing,slightly_prob,missing
pretentious,less_proper,missing,2,less_conv,convenient,problematic,not_recom
usual,less_proper,foster,more,missing,missing,slightly_prob,not_recom
usual,very_crit,complete,more,less_conv,inconv,slightly_prob,recommended
great_pret,critical,missing,missing,critical,inconv,nonprob,recommended
pretentious,improper,complete,1,missing,inconv,missing,not_recom
great_pret,improper,completed,1,critical,missing,problematic,not_recom
usual,very_crit,missing,1,less_conv,convenient,slightly_prob,not_recom
great_pret,less_proper,incomplete,3,missing,convenient,missing,recommended
usual,missing,completed,more,critical,convenient,missing,recommended
usual,less_proper,missing,2,convenient,inconv,slightly_prob,missing
usual,critical,incomplete,more,missing,inconv,nonprob,priority
missing,critical,completed,1,critical,convenient,nonprob,recommended
usual,proper,incomplete,missing,convenient,missing,missing,priority
usual,improper,complete,1,critical,inconv,nonprob,missing
usual,missing,completed,2,convenient,inconv,problematic,priority
pretentious,improper,missing,more,less_conv,convenient,slightly_prob,not_recom
usual,improper,completed,more,convenient,inconv,problematic,missing
pretentious,critical,missing,missing,less_conv,convenient,problematic,not_recom
pretentious,critical,foster,1,critical,convenient,nonprob,recommended
missing,less_proper,missing,missing,critical,inconv,nonprob,not_recom
usual,proper,complete,more,convenient,inconv,problematic,recommended
usual,improper,complete,3,less_conv,missing,nonprob,not_recom
pretentious,proper,incomplete,1,missing,convenient,slightly_prob,priority
missing,very_crit,complete,2,critical,inconv,problematic,missing
pretentious,proper,incomplete,more,missing,convenient,slightly_prob,recommended
usual,very_crit,incomplete,more,critical,missing,missing,not_recom
pretentious,improper,missing,missing,critical,missing,nonprob,not_recom
great_pret,less_proper,foster,3,missing,convenient,slightly_prob,recommended
pretentious,missing,missing,2,convenient,convenient,nonprob,missing
missing,critical,completed,missing,less_conv,convenient,nonprob,recommended
usual,critical,completed,1,convenient,inconv,nonprob,not_recom
pretentious,improper,completed,missing,critical,convenient,slightly_prob,priority
missing,critical,foster,missing,less_conv,inconv,problematic,not_recom
usual,critical,completed,1,convenient,convenient,problematic,missing
pretentious,critical,complete,more,convenient,convenient,nonprob,recommended
pretentious,missing,foster,2,critical,inconv,problematic,priority
pretentious,very_crit,foster,2,convenient,inconv,missing,priority
great_pret,less_proper,incomplete,3,convenient,missing,problematic,not_recom
pretentious,critical,incomplete,2,convenient,convenient,slightly_prob,not_recom
missing,less_proper,foster,more,convenient,inconv,problematic,missing
pretentious,critical,completed,2,missing,convenient,slightly_prob,not_recom
usual,critical,missing,1,convenient,inconv,missing,not_recom
missing,less_proper,foster,3,convenient,convenient,nonprob,missing
missing,critical,incomplete,1,critical,inconv,problematic,recommended
pretentious,critical,complete,3,critical,convenient,slightly_prob,recommended
missing,missing,incomplete,missing,missing,convenient,nonprob,missing
great_pret,missing,completed,3,convenient,missing,slightly_prob,priority
great_pret,improper,complete,2,less_conv,missing,problematic,missing
pretentious,proper,completed,2,convenient,convenient,slightly_prob,missing
usual,less_proper,missing,2,critical,convenient,slightly_prob,not_recom
missing,missing,complete,missing,less_conv,convenient,missing,recommended
great_pret,less_proper,incomplete,more,critical,inconv,problematic,missing
missing,very_crit,completed,more,missing,convenient,slightly_prob,recommended
usual,improper,completed,more,critical,convenient,slightly_prob,recommended
pretentious,improper,complete,missing,convenient,convenient,problematic,not_recom
great_pret,proper,incomplete,missing,missing,inconv,slightly_prob,priority
great_pret,critical,missing,2,missing,inconv,missing,not_recom
great_pret,very_crit,incomplete,more,critical,inconv,slightly_prob,priority
missing,less_proper,missing,more,missing,inconv,slightly_prob,priority
missing,proper,complete,missing,missing,convenient,problematic,priority
usual,improper,completed,1,critical,convenient,missing,missing
great_pret,proper,incomplete,1,convenient,convenient,missing,priority
pretentious,proper,complete,missing,convenient,missing,problematic,recommended
usual,critical,completed,2,less_conv,missing,nonprob,not_recom
usual,very_crit,foster,3,convenient,inconv,slightly_prob,recommended
great_pret,critical,incomplete,3,critical,inconv,nonprob,missing
great_pret,improper,complete,3,convenient,convenient,nonprob,not_recom
great_pret,critical,incomplete,missing,critical,convenient,nonprob,missing
pretentious,less_proper,incomplete,2,less_conv,inconv,nonprob,not_recom
great_pret,critical,missing,2,less_conv,inconv,problematic,missing
pretentious,less_proper,foster,1,convenient,missing,problematic,recommended
usual,less_proper,completed,1,convenient,inconv,problematic,priority
great_pret,improper,incomplete,2,critical,inconv,missing,missing
usual,missing,incomplete,more,critical,convenient,missing,not_recom
usual,improper,foster,3,convenient,inconv,problematic,not_recom
missing,critical,missing,missing,convenient,missing,slightly_prob,not_recom
missing,proper,foster,missing,convenient,missing,nonprob,recommended
missing,very_crit,missing,missing,convenient,convenient,nonprob,priority
pretentious,proper,foster,3,critical,convenient,slightly_prob,recommended
great_pret,missing,incomplete,2,critical,inconv,missing,not_recom
pretentious,missing,foster,2,critical,inconv,missing,recommended
great_pret,very_crit,missing,1,less_conv,convenient,slightly_prob,not_recom
usual,very_crit,foster,more,convenient,missing,problematic,priority
usual,improper,complete,more,less_conv,missing,nonprob,missing
pretentious,very_crit,incomplete,more,less_conv,convenient,missing,priority
pretentious,less_proper,missing,3,less_conv,inconv,nonprob,missing
usual,critical,foster,3,critical,missing,missing,recommended
usual,less_proper,completed,1,critical,missing,missing,priority
pretentious,less_proper,complete,missing,critical,convenient,slightly_prob,not_recom
missing,missing,complete,2,convenient,inconv,nonprob,missing
missing,improper,complete,3,less_conv,inconv,problematic,not_recom
missing,very_crit,missing,3,missing,missing,missing,missing
pretentious,critical,foster,missing,critical,inconv,slightly_prob,not_recom
usual,less_proper,complete,1,missing,convenient,missing,recommended
pretentious,less_proper,missing,more,convenient,convenient,nonprob,missing
missing,missing,incomplete,more,critical,convenient,slightly_prob,recommended
pretentious,missing,foster,2,missing,convenient,problematic,recommended
great_pret,critical,complete,more,critical,convenient,slightly_prob,not_recom
great_pret,critical,complete,missing,missing,convenient,problematic,priority
missing,very_crit,completed,missing,less_conv,convenient,missing,recommended
usual,improper,missing,missing,convenient,inconv,nonprob,recommended
great_pret,critical,foster,2,less_conv,inconv,nonprob,not_recom
great_pret,less_proper,foster,1,critical,missing,nonprob,priority
missing,critical,missing,2,missing,inconv,nonprob,priority
missing,less_proper,incomplete,3,convenient,inconv,nonprob,priority
pretentious,proper,completed,more,less_conv,missing,problematic,missing
usual,proper,missing,3,critical,convenient,problematic,not_recom
great_pret,less_proper,missing,2,convenient,convenient,problematic,priority
pretentious,improper,completed,more,convenient,convenient,missing,missing
great_pret,missing,completed,1,critical,convenient,problematic,recommended
great_pret,less_proper,foster,2,convenient,convenient,nonprob,recommended
usual,missing,completed,2,less_conv,convenient,nonprob,recommended
great_pret,proper,incomplete,3,critical,inconv,problematic,recommended
pretentious,less_proper,complete,2,convenient,missing,nonprob,not_recom
great_pret,critical,missing,3,less_conv,convenient,slightly_prob,recommended
pretentious,very_crit,missing,1,less_conv,convenient,nonprob,missing
missing,missing,foster,3,convenient,convenient,slightly_prob,recommended
great_pret,less_proper,missing,1,convenient,inconv,missing,not_recom
pretentious,less_proper,incomplete,more,convenient,inconv,nonprob,missing
great_pret,improper,incomplete,1,missing,convenient,missing,missing
pretentious,critical,completed,missing,missing,convenient,nonprob,priority
pretentious,critical,completed,more,convenient,convenient,missing,not_recom
usual,missing,complete,1,missing,convenient,slightly_prob,not_recom
missing,improper,complete,1,missing,inconv,problematic,recommended
usual,missing,complete,missing,missing,convenient,problematic,priority
pretentious,improper,incomplete,missing,less_conv,inconv,nonprob,recommended
pretentious,less_proper,complete,2,critical,inconv,problematic,recommended
pretentious,critical,missing,missing,critical,inconv,slightly_prob,recommended
usual,proper,missing,3,convenient,convenient,slightly_prob,priority
great_pret,less_proper,incomplete,more,missing,convenient,problematic,missing
great_pret,missing,complete,missing,convenient,convenient,slightly_prob,priority
great_pret,very_crit,incomplete,missing,missing,inconv,problematic,recommended
missing,very_crit,completed,more,critical,inconv,nonprob,not_recom
great_pret,proper,foster,3,missing,inconv,nonprob,not_recom
usual,improper,complete,more,convenient,inconv,problematic,missing
pretentious,improper,complete,2,critical,missing,slightly_prob,not_recom
great_pret,less_proper,completed,3,convenient,inconv,problematic,missing
great_pret,less_proper,foster,3,critical,missing,nonprob,priority
missing,less_proper,complete,3,less_conv,inconv,nonprob,priority
great_pret,proper,completed,1,convenient,missing,missing,not_recom
pretentious,missing,foster,missing,critical,inconv,nonprob,not_recom
pretentious,improper,incomplete,1,critical,convenient,slightly_prob,missing
usual,missing,incomplete,1,convenient,missing,missing,priority
missing,less_proper,completed,3,critical,inconv,nonprob,priority
pretentious,critical,incomplete,more,convenient,inconv,nonprob,recommended
pretentious,improper,foster,more,less_conv,inconv,nonprob,not_recom
pretentious,less_proper,completed,more,less_conv,inconv,slightly_prob,priority
usual,missing,complete,3,missing,convenient,missing,recommended
great_pret,improper,missing,2,missing,convenient,slightly_prob,recommended
pretentious,critical,incomplete,1,convenient,inconv,nonprob,priority
pretentious,less_proper,foster,2,missing,inconv,problematic,not_recom
great_pret,improper,incomplete,2,critical,convenient,problematic,recommended
usual,less_proper,missing,missing,missing,convenient,slightly_prob,recommended
pretentious,very_crit,foster,3,convenient,missing,problematic,not_recom
missing,proper,foster,missing,critical,convenient,nonprob,priority
pretentious,missing,completed,missing,convenient,missing,slightly_prob,missing
pretentious,less_proper,missing,1,convenient,convenient,slightly_prob,recommended
great_pret,very_crit,foster,more,less_conv,convenient,slightly_prob,missing
pretentious,missing,completed,1,convenient,missing,slightly_prob,recommended
pretentious,very_crit,incomplete,3,convenient,inconv,missing,not_recom
usual,proper,completed,3,convenient,convenient,missing,priority
missing,very_crit,complete,3,less_conv,inconv,slightly_prob,missing
pretentious,critical,missing,more,critical,convenient,nonprob,recommended
pretentious,very_crit,incomplete,missing,critical,convenient,nonprob,priority
pretentious,improper,complete,more,less_conv,missing,slightly_prob,recommended
pretentious,improper,missing,3,convenient,inconv,nonprob,recommended
pretentious,proper,incomplete,missing,less_conv,inconv,nonprob,missing
pretentious,critical,completed,2,critical,missing,nonprob,recommended
missing,very_crit,completed,missing,critical,convenient,nonprob,priority
pretentious,proper,complete,1,less_conv,inconv,nonprob,priority
missing,critical,complete,2,critical,convenient,slightly_prob,priority
great_pret,improper,complete,more,critical,convenient,nonprob,priority
usual,less_proper,incomplete,3,less_conv,inconv,nonprob,not_recom
great_pret,missing,foster,more,less_conv,convenient,problematic,priority
missing,improper,complete,more,critical,missing,nonprob,not_recom
great_pret,improper,completed,1,convenient,missing,nonprob,priority
pretentious,critical,incomplete,1,convenient,convenient,nonprob,not_recom
pretentious,missing,foster,1,critical,convenient,problematic,priority
missing,less_proper,foster,1,missing,convenient,problematic,missing
missing,improper,foster,missing,critical,missing,nonprob,not_recom
usual,less_proper,complete,missing,less_conv,inconv,nonprob,recommended
missing,less_proper,completed,3,convenient,convenient,slightly_prob,not_recom
usual,proper,completed,2,critical,convenient,problematic,not_recom
usual,missing,completed,missing,missing,inconv,missing,not_recom
missing,missing,missing,3,less_conv,inconv,problematic,missing
pretentious,proper,incomplete,2,convenient,inconv,missing,missing
usual,missing,foster,2,critical,convenient,nonprob,missing
great_pret,critical,completed,more,less_conv,inconv,nonprob,not_recom
great_pret,very_crit,completed,more,convenient,missing,slightly_prob,priority
great_pret,missing,incomplete,1,missing,missing,slightly_prob,missing
missing,improper,foster,3,critical,missing,slightly_prob,recommended
pretentious,less_proper,incomplete,missing,critical,missing,problematic,not_recom
usual,less_proper,foster,2,convenient,inconv,slightly_prob,missing
great_pret,missing,completed,2,critical,inconv,missing,priority
pretentious,critical,completed,2,critical,convenient,slightly_prob,recommended
great_pret,missing,foster,2,convenient,convenient,problematic,not_recom
missing,less_proper,foster,more,less_conv,inconv,nonprob,not_recom
pretentious,very_crit,incomplete,more,convenient,missing,slightly_prob,priority
usual,missing,foster,1,critical,inconv,nonprob,priority
pretentious,critical,complete,2,less_conv,inconv,missing,recommended
pretentious,missing,completed,1,critical,convenient,problematic,recommended
missing,critical,incomplete,2,critical,missing,slightly_prob,not_recom
pretentious,improper,missing,1,less_conv,missing,problematic,not_recom
pretentious,critical,completed,2,convenient,inconv,missing,priority
usual,missing,complete,2,missing,convenient,slightly_prob,not_recom
great_pret,improper,missing,1,less_conv,inconv,missing,not_recom
pretentious,missing,completed,more,missing,missing,slightly_prob,recommended
great_pret,missing,completed,3,less_conv,inconv,problematic,not_recom
missing,improper,foster,1,less_conv,convenient,nonprob,not_recom
usual,missing,incomplete,3,convenient,convenient,problematic,not_recom
usual,critical,missing,more,convenient,missing,problematic,missing
pretentious,very_crit,complete,2,critical,inconv,nonprob,priority
great_pret,proper,complete,3,critical,convenient,nonprob,priority
usual,proper,missing,1,missing,convenient,nonprob,priority
great_pret,very_crit,foster,1,less_conv,inconv,missing,not_recom
pretentious,critical,incomplete,more,critical,convenient,nonprob,priority
usual,improper,incomplete,more,critical,missing,nonprob,missing
great_pret,improper,completed,missing,missing,convenient,slightly_prob,priority
great_pret,missing,completed,more,critical,inconv,slightly_prob,not_recom
great_pret,improper,complete,2,critical,convenient,problematic,priority
usual,missing,completed,missing,critical,missing,slightly_prob,recommended
great_pret,critical,incomplete,more,critical,missing,problematic,priority
pretentious,very_crit,missing,missing,critical,convenient,missing,priority
great_pret,less_proper,complete,missing,convenient,inconv,nonprob,missing
pretentious,proper,complete,1,less_conv,convenient,problematic,not_recom
great_pret,very_crit,missing,missing,less_conv,inconv,problematic,not_recom
missing,proper,foster,more,missing,inconv,slightly_prob,not_recom
missing,critical,complete,1,convenient,inconv,nonprob,recommended
pretentious,critical,complete,1,critical,inconv,missing,recommended
great_pret,less_proper,foster,1,convenient,convenient,problematic,not_recom
usual,very_crit,foster,1,less_conv,convenient,nonprob,missing
missing,proper,missing,more,critical,convenient,missing,recommended
pretentious,improper,foster,more,critical,convenient,nonprob,not_recom
usual,critical,foster,missing,critical,inconv,problematic,not_recom
pretentious,less_proper,incomplete,2,less_conv,inconv,problematic,priority
missing,very_crit,foster,1,missing,convenient,slightly_prob,missing
great_pret,proper,incomplete,missing,missing,missing,nonprob,recommended
great_pret,missing,completed,1,less_conv,missing,problematic,not_recom
usual,critical,complete,more,convenient,convenient,problematic,not_recom
pretentious,improper,complete,2,less_conv,inconv,missing,recommended
usual,improper,incomplete,1,convenient,inconv,slightly_prob,not_recom
great_pret,missing,complete,1,critical,inconv,slightly_prob,missing
usual,critical,foster,more,convenient,inconv,problematic,not_recom
great_pret,less_proper,incomplete,more,less_conv,convenient,problematic,priority
usual,missing,complete,2,critical,convenient,missing,recommended
