parents,has_nurs,form,children,housing,finance,social,health
pretentious,proper,,,convenient,inconv,slightly_prob,priority
great_pret,,completed,2,convenient,convenient,,priority
great_pret,less_proper,,3,convenient,inconv,,
great_pret,improper,complete,2,convenient,inconv,slightly_prob,priority
pretentious,less_proper,,1,convenient,inconv,problematic,recommended
usual,very_crit,complete,2,less_conv,convenient,nonprob,priority
pretentious,improper,completed,more,convenient,convenient,problematic,recommended
usual,very_crit,complete,1,convenient,convenient,problematic,not_recom
usual,very_crit,completed,2,less_conv,convenient,nonprob,
great_pret,,foster,3,convenient,convenient,nonprob,not_recom
usual,,,2,,,problematic,
pretentious,critical,,3,,,nonprob,
pretentious,,incomplete,,critical,convenient,,priority
pretentious,very_crit,complete,,,inconv,nonprob,priority
great_pret,improper,foster,,convenient,,nonprob,
,less_proper,incomplete,,less_conv,convenient,slightly_prob,not_recom
usual,very_crit,complete,more,critical,inconv,problematic,recommended
usual,less_proper,incomplete,2,critical,inconv,problematic,not_recom
great_pret,,complete,2,critical,convenient,slightly_prob,recommended
usual,very_crit,complete,more,critical,convenient,problematic,recommended
pretentious,very_crit,,3,convenient,convenient,,priority
,improper,,3,convenient,convenient,problematic,not_recom
great_pret,critical,,2,less_conv,convenient,slightly_prob,recommended
usual,,,,critical,inconv,,priority
,very_crit,,3,critical,convenient,slightly_prob,not_recom
usual,proper,foster,more,less_conv,convenient,,not_recom
usual,proper,foster,2,critical,inconv,slightly_prob,priority
usual,,incomplete,1,,inconv,problematic,
,,,more,critical,,problematic,not_recom
great_pret,very_crit,foster,,convenient,convenient,nonprob,not_recom
usual,critical,incomplete,3,convenient,inconv,nonprob,priority
,critical,completed,,critical,inconv,slightly_prob,
pretentious,,,3,less_conv,convenient,nonprob,recommended
great_pret,,complete,,convenient,convenient,,
great_pret,very_crit,complete,,,convenient,slightly_prob,priority
usual,,completed,,convenient,convenient,nonprob,priority
great_pret,,,2,less_conv,convenient,slightly_prob,priority
pretentious,,incomplete,more,critical,convenient,problematic,recommended
great_pret,proper,incomplete,,less_conv,inconv,slightly_prob,not_recom
pretentious,,,2,,inconv,nonprob,
pretentious,less_proper,foster,3,less_conv,convenient,problematic,recommended
pretentious,proper,completed,,critical,inconv,problematic,
pretentious,very_crit,incomplete,,critical,,slightly_prob,not_recom
,critical,incomplete,more,convenient,,nonprob,not_recom
pretentious,improper,,more,convenient,convenient,,not_recom
great_pret,improper,completed,,critical,convenient,problematic,priority
usual,critical,,2,,inconv,slightly_prob,priority
great_pret,less_proper,,more,critical,convenient,nonprob,priority
pretentious,less_proper,complete,2,critical,convenient,nonprob,not_recom
pretentious,proper,complete,,less_conv,,problematic,recommended
great_pret,less_proper,complete,more,,inconv,nonprob,recommended
great_pret,critical,,more,convenient,inconv,slightly_prob,not_recom
,critical,completed,3,convenient,convenient,slightly_prob,recommended
pretentious,,completed,more,convenient,convenient,nonprob,priority
great_pret,very_crit,completed,2,convenient,,nonprob,priority
great_pret,improper,incomplete,2,critical,convenient,,
pretentious,proper,,3,,,,not_recom
,,incomplete,3,convenient,,nonprob,recommended
,less_proper,,2,,inconv,nonprob,recommended
pretentious,critical,incomplete,3,critical,inconv,slightly_prob,
pretentious,proper,incomplete,more,critical,convenient,nonprob,priority
pretentious,proper,,3,convenient,inconv,slightly_prob,recommended
great_pret,less_proper,complete,3,critical,convenient,,not_recom
usual,critical,incomplete,3,convenient,convenient,problematic,priority
pretentious,improper,foster,,less_conv,convenient,problematic,recommended
,,complete,1,,convenient,slightly_prob,not_recom
usual,very_crit,,1,critical,inconv,,priority
great_pret,improper,completed,1,,inconv,problematic,
usual,proper,completed,2,critical,convenient,nonprob,not_recom
,,foster,,critical,convenient,nonprob,recommended
,,incomplete,more,,,nonprob,not_recom
pretentious,critical,completed,,convenient,inconv,problematic,priority
,proper,foster,2,less_conv,inconv,nonprob,
great_pret,improper,,more,,convenient,problematic,not_recom
pretentious,,incomplete,,critical,,problematic,not_recom
great_pret,proper,,2,,inconv,problematic,recommended
pretentious,,,2,critical,convenient,slightly_prob,not_recom
pretentious,proper,,1,less_conv,convenient,slightly_prob,recommended
pretentious,proper,foster,2,,inconv,,recommended
pretentious,proper,incomplete,3,critical,inconv,problematic,not_recom
usual,improper,completed,2,,convenient,problematic,recommended
,,incomplete,more,convenient,,slightly_prob,
pretentious,less_proper,,more,convenient,,nonprob,recommended
pretentious,proper,complete,,,inconv,slightly_prob,
,,,1,convenient,,problematic,priority
usual,critical,completed,,,convenient,,priority
great_pret,less_proper,completed,more,,convenient,,
great_pret,improper,completed,1,critical,convenient,nonprob,not_recom
pretentious,,,1,,convenient,,not_recom
pretentious,,completed,2,critical,inconv,nonprob,not_recom
,less_proper,complete,3,,inconv,slightly_prob,
great_pret,critical,,3,less_conv,,slightly_prob,not_recom
pretentious,very_crit,complete,3,less_conv,convenient,slightly_prob,recommended
usual,proper,completed,1,convenient,convenient,nonprob,recommended
,improper,,,convenient,inconv,slightly_prob,priority
,,,more,convenient,,,recommended
,critical,complete,3,,convenient,,not_recom
usual,proper,incomplete,,critical,convenient,slightly_prob,recommended
pretentious,very_crit,incomplete,3,critical,,slightly_prob,priority
usual,critical,,3,critical,,slightly_prob,
pretentious,proper,incomplete,more,,convenient,nonprob,recommended
pretentious,very_crit,foster,3,critical,inconv,,priority
pretentious,critical,foster,2,critical,convenient,problematic,priority
pretentious,critical,,more,less_conv,convenient,problematic,not_recom
great_pret,,completed,more,convenient,,problematic,recommended
usual,improper,completed,more,less_conv,inconv,nonprob,priority
pretentious,improper,completed,,critical,convenient,slightly_prob,recommended
pretentious,very_crit,foster,more,convenient,convenient,problematic,recommended
,very_crit,foster,more,less_conv,inconv,problematic,not_recom
pretentious,proper,incomplete,2,critical,,,
pretentious,proper,foster,2,convenient,inconv,problematic,
great_pret,proper,incomplete,3,critical,convenient,slightly_prob,recommended
usual,very_crit,complete,1,convenient,inconv,problematic,recommended
usual,less_proper,,more,less_conv,convenient,slightly_prob,
pretentious,very_crit,complete,more,critical,inconv,problematic,recommended
,critical,,2,,,slightly_prob,recommended
usual,,completed,3,less_conv,inconv,slightly_prob,not_recom
pretentious,less_proper,,,convenient,inconv,slightly_prob,recommended
great_pret,critical,,3,,inconv,nonprob,
,less_proper,,,convenient,convenient,nonprob,recommended
usual,very_crit,complete,1,critical,,nonprob,priority
usual,less_proper,,more,less_conv,convenient,,recommended
,critical,incomplete,2,less_conv,convenient,nonprob,recommended
usual,critical,complete,,less_conv,,problematic,priority
great_pret,improper,foster,1,critical,convenient,,
usual,,,2,less_conv,inconv,problematic,not_recom
usual,improper,incomplete,3,less_conv,convenient,problematic,not_recom
usual,,complete,more,critical,,nonprob,not_recom
usual,,,3,convenient,,problematic,priority
usual,less_proper,incomplete,more,less_conv,inconv,nonprob,priority
great_pret,improper,completed,1,convenient,convenient,slightly_prob,not_recom
great_pret,improper,,1,,,nonprob,recommended
pretentious,very_crit,completed,1,critical,convenient,nonprob,recommended
pretentious,critical,foster,1,critical,convenient,nonprob,not_recom
,critical,,1,critical,inconv,slightly_prob,recommended
great_pret,very_crit,foster,more,less_conv,convenient,nonprob,not_recom
pretentious,improper,completed,1,,,nonprob,not_recom
,less_proper,,3,convenient,inconv,,not_recom
great_pret,improper,complete,1,less_conv,convenient,problematic,not_recom
pretentious,improper,incomplete,2,less_conv,convenient,slightly_prob,not_recom
usual,improper,complete,3,less_conv,inconv,nonprob,not_recom
pretentious,,completed,more,less_conv,inconv,nonprob,recommended
,improper,,2,critical,convenient,nonprob,
great_pret,less_proper,completed,2,less_conv,inconv,,not_recom
usual,,foster,3,,convenient,nonprob,recommended
usual,proper,completed,3,,inconv,slightly_prob,recommended
usual,proper,foster,3,critical,inconv,,not_recom
great_pret,,complete,1,convenient,inconv,nonprob,recommended
,very_crit,foster,more,critical,inconv,problematic,priority
pretentious,less_proper,incomplete,,less_conv,inconv,slightly_prob,recommended
great_pret,very_crit,incomplete,2,,convenient,problematic,not_recom
usual,,,more,convenient,convenient,problematic,recommended
pretentious,improper,completed,more,less_conv,,problematic,priority
great_pret,less_proper,completed,3,critical,,nonprob,not_recom
usual,very_crit,completed,more,less_conv,convenient,,not_recom
great_pret,very_crit,complete,more,less_conv,convenient,problematic,recommended
pretentious,improper,foster,,,convenient,,recommended
usual,critical,foster,more,critical,convenient,,priority
great_pret,less_proper,completed,,less_conv,inconv,problematic,
great_pret,improper,foster,1,critical,inconv,,recommended
great_pret,critical,completed,2,less_conv,convenient,nonprob,priority
pretentious,,completed,,critical,,nonprob,recommended
pretentious,proper,foster,1,critical,convenient,nonprob,recommended
great_pret,,completed,1,less_conv,convenient,,priority
usual,,,3,convenient,convenient,,recommended
usual,less_proper,,3,less_conv,inconv,,priority
pretentious,improper,,3,,convenient,problematic,not_recom
,,,,convenient,convenient,slightly_prob,recommended
,improper,foster,more,convenient,inconv,,priority
great_pret,very_crit,incomplete,3,less_conv,,nonprob,priority
,very_crit,completed,more,less_conv,convenient,,not_recom
great_pret,critical,foster,1,convenient,inconv,problematic,not_recom
pretentious,very_crit,foster,more,,convenient,nonprob,
usual,proper,foster,,critical,inconv,,not_recom
,improper,complete,3,critical,convenient,,recommended
great_pret,very_crit,completed,1,less_conv,convenient,nonprob,priority
usual,critical,foster,3,convenient,inconv,,priority
pretentious,critical,complete,,critical,convenient,nonprob,priority
pretentious,critical,foster,3,critical,inconv,nonprob,not_recom
great_pret,less_proper,complete,2,,convenient,slightly_prob,not_recom
,critical,completed,3,less_conv,convenient,slightly_prob,priority
usual,very_crit,foster,3,,convenient,nonprob,recommended
usual,very_crit,incomplete,2,critical,inconv,problematic,not_recom
great_pret,very_crit,foster,3,convenient,inconv,problematic,not_recom
great_pret,very_crit,,,convenient,convenient,problematic,
,proper,incomplete,3,less_conv,inconv,slightly_prob,
great_pret,very_crit,completed,3,critical,convenient,nonprob,priority
great_pret,proper,completed,2,,convenient,,
usual,very_crit,complete,more,critical,convenient,problematic,priority
usual,very_crit,,,less_conv,convenient,nonprob,recommended
usual,,incomplete,,less_conv,convenient,nonprob,not_recom
pretentious,less_proper,foster,,,convenient,nonprob,not_recom
usual,critical,foster,3,convenient,inconv,nonprob,
usual,improper,completed,1,less_conv,inconv,nonprob,not_recom
usual,improper,completed,1,critical,convenient,slightly_prob,priority
,improper,incomplete,,critical,convenient,problematic,not_recom
great_pret,,completed,more,,,slightly_prob,priority
,improper,complete,more,critical,inconv,slightly_prob,recommended
usual,less_proper,foster,more,less_conv,,nonprob,recommended
pretentious,less_proper,completed,,,inconv,nonprob,priority
usual,critical,incomplete,1,convenient,,,
great_pret,,foster,2,critical,,slightly_prob,not_recom
great_pret,,completed,more,critical,inconv,slightly_prob,recommended
pretentious,critical,completed,,convenient,inconv,,recommended
pretentious,very_crit,incomplete,1,less_conv,convenient,nonprob,not_recom
pretentious,critical,foster,more,convenient,inconv,,recommended
pretentious,critical,completed,1,,inconv,,recommended
,,complete,2,convenient,convenient,slightly_prob,recommended
great_pret,critical,,3,convenient,convenient,,priority
,less_proper,incomplete,more,,convenient,nonprob,not_recom
,,foster,3,less_conv,,problematic,
usual,,completed,,,inconv,slightly_prob,not_recom
pretentious,proper,completed,1,critical,inconv,nonprob,not_recom
great_pret,very_crit,foster,1,convenient,convenient,nonprob,priority
pretentious,,complete,more,,,slightly_prob,
great_pret,,incomplete,2,convenient,convenient,problematic,recommended
usual,improper,completed,1,,convenient,nonprob,priority
great_pret,,foster,more,critical,inconv,problematic,not_recom
great_pret,,,,less_conv,,nonprob,
,proper,incomplete,3,less_conv,inconv,nonprob,priority
usual,,completed,3,less_conv,,,recommended
great_pret,,,3,,,nonprob,priority
great_pret,less_proper,foster,more,critical,convenient,problematic,priority
great_pret,less_proper,,3,convenient,convenient,nonprob,
pretentious,improper,incomplete,,less_conv,convenient,slightly_prob,recommended
,improper,complete,,critical,convenient,,priority
,improper,completed,2,,convenient,,
pretentious,,foster,,convenient,,problematic,not_recom
pretentious,less_proper,,1,convenient,convenient,nonprob,recommended
great_pret,,incomplete,1,critical,convenient,nonprob,
pretentious,critical,,3,,inconv,problematic,priority
great_pret,,,3,convenient,inconv,nonprob,recommended
usual,very_crit,complete,more,convenient,convenient,,recommended
great_pret,critical,incomplete,2,less_conv,convenient,slightly_prob,
usual,very_crit,complete,,convenient,convenient,slightly_prob,priority
usual,,incomplete,2,critical,inconv,,
,improper,foster,2,,inconv,nonprob,not_recom
pretentious,,,,,convenient,slightly_prob,
great_pret,improper,complete,3,,,,recommended
,very_crit,,more,less_conv,convenient,problematic,
usual,improper,foster,,,,slightly_prob,recommended
great_pret,very_crit,completed,1,less_conv,inconv,nonprob,
pretentious,,,,,,slightly_prob,recommended
usual,improper,foster,3,less_conv,convenient,slightly_prob,priority
pretentious,,completed,more,,inconv,problematic,not_recom
usual,,,3,convenient,inconv,,not_recom
pretentious,proper,completed,2,,,,recommended
pretentious,proper,incomplete,1,critical,convenient,nonprob,not_recom
usual,less_proper,foster,1,convenient,convenient,nonprob,not_recom
pretentious,critical,,3,critical,convenient,problematic,
,critical,,1,less_conv,inconv,nonprob,
pretentious,improper,complete,3,critical,inconv,slightly_prob,
usual,improper,complete,2,,convenient,slightly_prob,not_recom
pretentious,proper,incomplete,,convenient,,problematic,recommended
great_pret,proper,foster,2,less_conv,inconv,problematic,not_recom
usual,critical,complete,3,,convenient,,recommended
great_pret,very_crit,complete,1,less_conv,inconv,problematic,not_recom
usual,improper,,,convenient,convenient,,not_recom
usual,improper,,2,critical,convenient,nonprob,not_recom
usual,less_proper,,2,convenient,convenient,,priority
pretentious,very_crit,incomplete,3,critical,inconv,slightly_prob,not_recom
,less_proper,foster,,convenient,inconv,nonprob,recommended
great_pret,critical,,2,,convenient,,not_recom
pretentious,,,1,,convenient,slightly_prob,recommended
,improper,completed,2,less_conv,convenient,slightly_prob,priority
pretentious,,foster,2,convenient,inconv,,priority
great_pret,less_proper,foster,1,less_conv,inconv,problematic,not_recom
great_pret,less_proper,,1,convenient,convenient,slightly_prob,
great_pret,improper,completed,2,critical,convenient,,
pretentious,very_crit,completed,2,convenient,inconv,slightly_prob,
usual,proper,completed,more,less_conv,inconv,slightly_prob,recommended
great_pret,less_proper,completed,,convenient,,slightly_prob,recommended
great_pret,critical,,,,inconv,slightly_prob,
pretentious,proper,,,convenient,,slightly_prob,
great_pret,improper,completed,3,convenient,convenient,problematic,priority
usual,,foster,1,,convenient,problematic,not_recom
usual,,incomplete,3,,convenient,nonprob,
,,completed,1,critical,,nonprob,recommended
,proper,foster,3,convenient,inconv,problematic,not_recom
pretentious,,incomplete,2,,convenient,slightly_prob,recommended
great_pret,improper,complete,3,,,nonprob,not_recom
pretentious,very_crit,completed,3,less_conv,,nonprob,
great_pret,improper,completed,1,less_conv,convenient,problematic,not_recom
usual,proper,complete,2,,convenient,problematic,not_recom
,improper,complete,more,less_conv,convenient,,
usual,proper,,more,less_conv,inconv,slightly_prob,not_recom
pretentious,,incomplete,2,less_conv,convenient,nonprob,not_recom
pretentious,proper,completed,2,convenient,convenient,nonprob,
pretentious,,complete,1,,convenient,problematic,
pretentious,,,2,,convenient,,recommended
,less_proper,,3,less_conv,,slightly_prob,not_recom
great_pret,very_crit,foster,1,less_conv,inconv,slightly_prob,priority
pretentious,critical,,1,critical,convenient,nonprob,priority
pretentious,less_proper,,,less_conv,convenient,slightly_prob,recommended
,improper,completed,2,critical,inconv,,
pretentious,critical,complete,,less_conv,convenient,problematic,recommended
pretentious,very_crit,completed,1,convenient,inconv,nonprob,priority
great_pret,critical,complete,more,critical,convenient,,priority
great_pret,less_proper,foster,,convenient,convenient,problematic,recommended
great_pret,less_proper,completed,3,critical,inconv,nonprob,recommended
great_pret,proper,foster,more,,convenient,slightly_prob,priority
,critical,,3,less_conv,convenient,nonprob,not_recom
,critical,foster,,less_conv,,slightly_prob,
usual,,completed,1,less_conv,convenient,,
,very_crit,,2,less_conv,,problematic,recommended
,proper,foster,,less_conv,inconv,nonprob,
great_pret,,foster,3,,convenient,slightly_prob,priority
great_pret,less_proper,foster,1,convenient,convenient,nonprob,recommended
,improper,completed,3,critical,inconv,nonprob,not_recom
usual,less_proper,complete,more,less_conv,convenient,nonprob,not_recom
great_pret,very_crit,complete,2,critical,convenient,nonprob,
usual,critical,complete,1,convenient,convenient,nonprob,not_recom
,,incomplete,more,critical,inconv,nonprob,recommended
usual,very_crit,completed,1,convenient,inconv,,not_recom
,,incomplete,2,less_conv,convenient,nonprob,not_recom
pretentious,very_crit,foster,1,critical,inconv,,
pretentious,very_crit,,2,convenient,convenient,nonprob,recommended
,less_proper,,2,convenient,inconv,nonprob,recommended
usual,,foster,3,,inconv,problematic,priority
usual,critical,foster,,critical,convenient,slightly_prob,
great_pret,proper,incomplete,2,,,,priority
pretentious,critical,completed,more,,convenient,slightly_prob,priority
pretentious,,complete,3,less_conv,convenient,problematic,not_recom
great_pret,,complete,more,critical,inconv,nonprob,recommended
pretentious,very_crit,completed,2,critical,inconv,nonprob,priority
usual,,foster,1,convenient,convenient,,
,less_proper,,3,less_conv,convenient,nonprob,priority
,very_crit,completed,2,,inconv,,not_recom
,,,,,inconv,problematic,priority
,critical,,3,convenient,,,not_recom
pretentious,very_crit,complete,1,,,slightly_prob,priority
great_pret,less_proper,incomplete,,less_conv,inconv,slightly_prob,
,critical,completed,3,convenient,,problematic,priority
pretentious,critical,incomplete,3,convenient,convenient,nonprob,priority
great_pret,proper,incomplete,3,convenient,inconv,problematic,
great_pret,improper,foster,2,less_conv,inconv,,priority
usual,very_crit,incomplete,1,critical,inconv,problematic,recommended
,proper,,,less_conv,,slightly_prob,recommended
pretentious,,completed,2,,inconv,nonprob,not_recom
pretentious,critical,,1,critical,,nonprob,priority
pretentious,,foster,,convenient,convenient,,priority
usual,very_crit,completed,2,convenient,convenient,problematic,recommended
,proper,foster,more,,inconv,problematic,recommended
pretentious,very_crit,completed,2,convenient,convenient,nonprob,
usual,improper,complete,2,convenient,convenient,slightly_prob,priority
great_pret,critical,incomplete,,less_conv,convenient,slightly_prob,recommended
pretentious,improper,complete,3,,convenient,nonprob,
,improper,,,convenient,inconv,slightly_prob,not_recom
great_pret,improper,,2,convenient,,,not_recom
,improper,foster,,convenient,inconv,problematic,priority
great_pret,less_proper,,more,less_conv,convenient,nonprob,
,proper,completed,,convenient,,,priority
usual,less_proper,foster,,critical,convenient,,priority
,,,,critical,,problematic,
pretentious,less_proper,,more,convenient,inconv,,recommended
usual,proper,complete,1,,inconv,,
great_pret,very_crit,foster,more,critical,inconv,,priority
great_pret,critical,incomplete,more,critical,,slightly_prob,not_recom
pretentious,,foster,1,critical,convenient,slightly_prob,not_recom
usual,less_proper,,2,convenient,inconv,,priority
pretentious,very_crit,complete,3,critical,,slightly_prob,priority
,,,1,,convenient,nonprob,recommended
,,completed,3,convenient,inconv,nonprob,not_recom
usual,,,3,critical,convenient,nonprob,recommended
great_pret,critical,,3,convenient,,,
,very_crit,incomplete,1,critical,convenient,,
great_pret,less_proper,,more,,inconv,slightly_prob,
pretentious,proper,complete,3,,,,not_recom
pretentious,,,3,less_conv,inconv,,priority
pretentious,improper,completed,3,convenient,,slightly_prob,recommended
usual,very_crit,complete,2,critical,inconv,nonprob,priority
pretentious,very_crit,complete,,less_conv,,nonprob,priority
pretentious,,foster,1,less_conv,inconv,problematic,not_recom
pretentious,critical,complete,,critical,convenient,problematic,recommended
usual,proper,complete,3,,,nonprob,not_recom
,critical,incomplete,more,less_conv,convenient,nonprob,not_recom
pretentious,,completed,1,convenient,convenient,problematic,priority
,very_crit,foster,2,less_conv,convenient,slightly_prob,recommended
usual,,completed,2,convenient,,slightly_prob,not_recom
,very_crit,,1,convenient,inconv,nonprob,not_recom
great_pret,improper,complete,3,,convenient,,priority
pretentious,critical,complete,1,convenient,convenient,,not_recom
great_pret,proper,incomplete,more,less_conv,inconv,problematic,
great_pret,proper,incomplete,2,less_conv,,slightly_prob,priority
pretentious,,foster,2,critical,,,
,very_crit,incomplete,more,convenient,convenient,,recommended
usual,proper,,3,critical,convenient,nonprob,not_recom
great_pret,,incomplete,1,,convenient,slightly_prob,not_recom
pretentious,proper,completed,3,less_conv,inconv,,recommended
,critical,completed,3,less_conv,convenient,,priority
usual,very_crit,incomplete,2,less_conv,convenient,problematic,not_recom
usual,less_proper,completed,1,,,problematic,recommended
great_pret,proper,,2,convenient,inconv,problematic,not_recom
great_pret,,completed,1,convenient,inconv,nonprob,priority
usual,very_crit,complete,,convenient,,problematic,priority
,improper,foster,2,critical,inconv,problematic,priority
pretentious,proper,complete,2,less_conv,convenient,problematic,priority
,proper,foster,1,convenient,inconv,,recommended
great_pret,improper,foster,1,critical,inconv,slightly_prob,priority
,very_crit,completed,more,,convenient,,not_recom
great_pret,proper,,3,convenient,inconv,slightly_prob,priority
usual,improper,completed,,less_conv,inconv,nonprob,not_recom
usual,proper,complete,,critical,inconv,slightly_prob,
,very_crit,foster,,less_conv,inconv,problematic,recommended
usual,less_proper,,2,convenient,,problematic,recommended
,proper,foster,1,less_conv,,nonprob,
great_pret,critical,completed,3,convenient,convenient,nonprob,recommended
pretentious,critical,foster,1,convenient,convenient,problematic,priority
great_pret,very_crit,completed,1,less_conv,convenient,problematic,recommended
pretentious,improper,foster,3,less_conv,inconv,nonprob,recommended
usual,critical,foster,1,,convenient,slightly_prob,
usual,,,more,less_conv,convenient,,
great_pret,less_proper,foster,2,,convenient,slightly_prob,
great_pret,,completed,,less_conv,inconv,nonprob,
usual,improper,completed,3,convenient,inconv,problematic,recommended
pretentious,improper,foster,1,less_conv,convenient,nonprob,
pretentious,,incomplete,3,less_conv,convenient,,
,improper,complete,more,less_conv,convenient,slightly_prob,recommended
great_pret,less_proper,incomplete,2,convenient,,slightly_prob,recommended
pretentious,critical,incomplete,,less_conv,inconv,slightly_prob,recommended
pretentious,very_crit,,1,convenient,convenient,slightly_prob,recommended
great_pret,improper,foster,3,critical,convenient,,priority
usual,,complete,3,convenient,convenient,nonprob,priority
,very_crit,incomplete,3,convenient,inconv,slightly_prob,recommended
usual,proper,complete,3,convenient,convenient,problematic,not_recom
great_pret,less_proper,incomplete,3,convenient,inconv,problematic,recommended
great_pret,improper,completed,3,convenient,convenient,problematic,not_recom
great_pret,,,more,convenient,inconv,problematic,not_recom
great_pret,proper,complete,more,convenient,inconv,nonprob,
great_pret,very_crit,completed,more,convenient,inconv,slightly_prob,
great_pret,,,3,convenient,convenient,slightly_prob,recommended
great_pret,less_proper,incomplete,3,convenient,convenient,slightly_prob,priority
pretentious,,incomplete,1,convenient,inconv,,recommended
pretentious,critical,,1,less_conv,,problematic,not_recom
great_pret,,,2,less_conv,convenient,nonprob,
,improper,completed,3,less_conv,,problematic,priority
,,complete,more,critical,,slightly_prob,
great_pret,proper,completed,1,critical,inconv,nonprob,not_recom
great_pret,,incomplete,2,,convenient,problematic,not_recom
great_pret,improper,completed,2,convenient,,,
pretentious,,complete,more,,convenient,,priority
usual,,,more,less_conv,convenient,nonprob,recommended
,proper,completed,more,convenient,,nonprob,recommended
great_pret,,completed,2,convenient,convenient,slightly_prob,priority
pretentious,proper,,,less_conv,convenient,slightly_prob,not_recom
pretentious,improper,complete,3,less_conv,inconv,problematic,recommended
usual,proper,completed,more,,convenient,slightly_prob,not_recom
usual,very_crit,completed,2,less_conv,inconv,slightly_prob,recommended
,less_proper,foster,2,,inconv,nonprob,not_recom
,improper,incomplete,3,less_conv,convenient,,priority
usual,proper,incomplete,3,,convenient,problematic,
,very_crit,complete,more,convenient,convenient,problematic,not_recom
pretentious,,,more,less_conv,inconv,problematic,not_recom
great_pret,improper,completed,2,,inconv,nonprob,
great_pret,,complete,3,less_conv,convenient,problematic,priority
pretentious,critical,,3,convenient,convenient,,
great_pret,less_proper,incomplete,,critical,,nonprob,not_recom
,critical,complete,3,critical,convenient,nonprob,priority
pretentious,proper,complete,3,,inconv,problematic,recommended
great_pret,proper,completed,2,,convenient,slightly_prob,
,proper,incomplete,,critical,inconv,problematic,recommended
,,foster,,convenient,inconv,problematic,
pretentious,improper,complete,2,,inconv,problematic,recommended
great_pret,less_proper,completed,1,less_conv,,slightly_prob,
great_pret,less_proper,completed,3,convenient,inconv,problematic,not_recom
usual,proper,completed,2,critical,,nonprob,
great_pret,proper,,1,less_conv,inconv,problematic,
pretentious,improper,completed,1,critical,,slightly_prob,not_recom
usual,critical,completed,1,less_conv,inconv,nonprob,not_recom
usual,very_crit,complete,1,convenient,inconv,slightly_prob,recommended
pretentious,very_crit,completed,3,convenient,convenient,nonprob,priority
pretentious,less_proper,,more,less_conv,convenient,,recommended
pretentious,very_crit,complete,1,convenient,inconv,slightly_prob,recommended
pretentious,proper,completed,,convenient,convenient,,not_recom
great_pret,proper,incomplete,,,convenient,nonprob,priority
usual,proper,,,convenient,convenient,,recommended
,proper,completed,3,,convenient,,priority
great_pret,,incomplete,,less_conv,,nonprob,recommended
,less_proper,foster,1,convenient,convenient,slightly_prob,priority
,less_proper,foster,1,convenient,,problematic,
usual,very_crit,completed,more,less_conv,inconv,problematic,priority
usual,less_proper,,more,critical,inconv,slightly_prob,recommended
,critical,incomplete,3,convenient,inconv,problematic,recommended
usual,very_crit,completed,3,,,,recommended
great_pret,very_crit,complete,,,convenient,nonprob,priority
usual,proper,,more,convenient,inconv,slightly_prob,
,less_proper,completed,1,less_conv,convenient,slightly_prob,recommended
great_pret,,,3,less_conv,convenient,nonprob,not_recom
pretentious,improper,complete,1,,inconv,nonprob,
usual,very_crit,foster,3,critical,convenient,,
pretentious,very_crit,incomplete,1,less_conv,convenient,,
usual,critical,,more,critical,convenient,problematic,not_recom
usual,improper,complete,1,,inconv,problematic,
usual,improper,complete,more,critical,inconv,problematic,
great_pret,critical,incomplete,more,less_conv,convenient,nonprob,priority
pretentious,proper,,2,less_conv,convenient,slightly_prob,
great_pret,critical,incomplete,2,less_conv,convenient,problematic,not_recom
,less_proper,completed,,critical,convenient,problematic,not_recom
,,completed,,less_conv,inconv,slightly_prob,priority
great_pret,critical,complete,,less_conv,,,recommended
usual,very_crit,incomplete,2,,convenient,slightly_prob,not_recom
usual,improper,,,critical,,problematic,recommended
usual,critical,completed,,convenient,,slightly_prob,recommended
pretentious,improper,,,,inconv,,recommended
pretentious,proper,foster,more,less_conv,inconv,slightly_prob,not_recom
great_pret,proper,complete,2,convenient,convenient,,priority
usual,critical,foster,more,convenient,,problematic,priority
great_pret,improper,,1,less_conv,inconv,slightly_prob,not_recom
usual,,foster,,less_conv,inconv,slightly_prob,not_recom
,very_crit,,1,critical,,nonprob,
great_pret,,complete,1,critical,inconv,nonprob,priority
great_pret,improper,,,less_conv,,problematic,
great_pret,,foster,3,convenient,,slightly_prob,
usual,,completed,3,,convenient,slightly_prob,
great_pret,,,1,less_conv,convenient,,recommended
pretentious,improper,incomplete,3,convenient,inconv,nonprob,not_recom
pretentious,very_crit,incomplete,,critical,convenient,,not_recom
great_pret,less_proper,completed,1,,convenient,problematic,recommended
pretentious,,completed,more,,inconv,nonprob,
,proper,,2,convenient,inconv,slightly_prob,
usual,,incomplete,more,less_conv,,problematic,priority
,,completed,more,,convenient,nonprob,recommended
,less_proper,complete,3,convenient,,,priority
,,complete,1,less_conv,convenient,slightly_prob,
usual,critical,completed,more,,convenient,slightly_prob,
,very_crit,complete,more,critical,convenient,,not_recom
,less_proper,foster,more,critical,,,priority
pretentious,very_crit,complete,,critical,,problematic,not_recom
usual,critical,incomplete,2,,inconv,slightly_prob,
usual,,,,,inconv,nonprob,
pretentious,proper,completed,1,critical,inconv,,not_recom
great_pret,,,1,critical,inconv,nonprob,recommended
great_pret,proper,,,convenient,inconv,problematic,not_recom
great_pret,less_proper,complete,2,convenient,inconv,nonprob,priority
